NOMBRE DEL INDICADOR,variable,value,año,mes
Morosidad de Cartera de Consumo,BP SOLIDARIO,3.6459489499999997,2022,11
Morosidad de Cartera de Vivienda,BP SOLIDARIO,70.50248539,2022,11
Morosidad de Cartera Productiva,BP SOLIDARIO,0.56330239,2022,11
Morosidad de Cartera de Microcrédito,BP SOLIDARIO,3.2221012700000005,2022,11
Morosidad de Cartera de Consumo,BANCOS PRIVADOS MEDIANOS,3.7201488300000003,2022,11
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS MEDIANOS,2.13562355,2022,11
Morosidad de Cartera Productiva,BANCOS PRIVADOS MEDIANOS,0.31714118,2022,11
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS MEDIANOS,3.5031558900000004,2022,11
Morosidad de Cartera de Consumo,BP PROCREDIT,2.13494391,2022,11
Morosidad de Cartera de Vivienda,BP PROCREDIT,0.7642459899999999,2022,11
Morosidad de Cartera Productiva,BP PROCREDIT,2.53924141,2022,11
Morosidad de Cartera de Microcrédito,BP PROCREDIT,3.9807337,2022,11
Morosidad de Cartera de Consumo,BP AMAZONAS,2.30188489,2022,11
Morosidad de Cartera de Vivienda,BP AMAZONAS,1.8012e-4,2022,11
Morosidad de Cartera Productiva,BP AMAZONAS,1.41958225,2022,11
Morosidad de Cartera de Microcrédito,BP AMAZONAS,42.56307067,2022,11
Morosidad de Cartera de Consumo,BP COMERCIAL DE MANABI,12.777382000000001,2022,11
Morosidad de Cartera de Vivienda,BP COMERCIAL DE MANABI,0,2022,11
Morosidad de Cartera Productiva,BP COMERCIAL DE MANABI,14.58512395,2022,11
Morosidad de Cartera de Microcrédito,BP COMERCIAL DE MANABI,18.017093340000002,2022,11
Morosidad de Cartera de Consumo,BP LITORAL,8.5958047,2022,11
Morosidad de Cartera de Vivienda,BP LITORAL,0.00136084,2022,11
Morosidad de Cartera Productiva,BP LITORAL,2.8738835099999998,2022,11
Morosidad de Cartera de Microcrédito,BP LITORAL,10.446163780000001,2022,11
Morosidad de Cartera de Consumo,BP COOPNACIONAL,0.20877705,2022,11
Morosidad de Cartera de Vivienda,BP COOPNACIONAL,0.00339495,2022,11
Morosidad de Cartera Productiva,BP COOPNACIONAL,0,2022,11
Morosidad de Cartera de Microcrédito,BP COOPNACIONAL,0.5356767600000001,2022,11
Morosidad de Cartera de Consumo,BP CAPITAL,5.7881189,2022,11
Morosidad de Cartera de Vivienda,BP CAPITAL,100,2022,11
Morosidad de Cartera Productiva,BP CAPITAL,7.106863430000001,2022,11
Morosidad de Cartera de Microcrédito,BP CAPITAL,2.89245912,2022,11
Morosidad de Cartera de Consumo,BP FINCA S.A.,11.30560414,2022,11
Morosidad de Cartera de Vivienda,BP FINCA S.A.,0,2022,11
Morosidad de Cartera Productiva,BP FINCA S.A.,0,2022,11
Morosidad de Cartera de Microcrédito,BP FINCA S.A.,11.4476974,2022,11
Morosidad de Cartera de Consumo,BP DELBANK,2.92980142,2022,11
Morosidad de Cartera de Vivienda,BP DELBANK,7.64097046,2022,11
Morosidad de Cartera Productiva,BP DELBANK,1.33322167,2022,11
Morosidad de Cartera de Microcrédito,BP DELBANK,8.74467234,2022,11
Morosidad de Cartera de Consumo,BP D-MIRO S.A.,0,2022,11
Morosidad de Cartera de Vivienda,BP D-MIRO S.A.,0,2022,11
Morosidad de Cartera Productiva,BP D-MIRO S.A.,0,2022,11
Morosidad de Cartera de Microcrédito,BP D-MIRO S.A.,13.56933239,2022,11
Morosidad de Cartera de Consumo,BP CODESARROLLO,3.75674471,2022,11
Morosidad de Cartera de Vivienda,BP CODESARROLLO,2.05555766,2022,11
Morosidad de Cartera Productiva,BP CODESARROLLO,1.30361816,2022,11
Morosidad de Cartera de Microcrédito,BP CODESARROLLO,11.611021840000001,2022,11
Morosidad de Cartera de Consumo,BP VISIONFUND ECUADOR S.A.,0,2022,11
Morosidad de Cartera de Vivienda,BP VISIONFUND ECUADOR S.A.,0,2022,11
Morosidad de Cartera Productiva,BP VISIONFUND ECUADOR S.A.,0,2022,11
Morosidad de Cartera de Microcrédito,BP VISIONFUND ECUADOR S.A.,4.2581595,2022,11
Morosidad de Cartera de Consumo,BANCOS PRIVADOS PEQUEÑOS,4.29874258,2022,11
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS PEQUEÑOS,1.24186933,2022,11
Morosidad de Cartera Productiva,BANCOS PRIVADOS PEQUEÑOS,2.39672624,2022,11
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS PEQUEÑOS,8.54988447,2022,11
Morosidad de Cartera de Consumo,TOTAL BANCOS PRIVADOS,3.23775199,2022,11
Morosidad de Cartera de Vivienda,TOTAL BANCOS PRIVADOS,3.4646779599999995,2022,11
Morosidad de Cartera Productiva,TOTAL BANCOS PRIVADOS,1.13976731,2022,11
Morosidad de Cartera de Microcrédito,TOTAL BANCOS PRIVADOS,4.57845749,2022,11
Morosidad de Cartera de Consumo,BANCOS PRIVADOS COMERCIALES,3.93929666,2022,11
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS COMERCIALES,1.9992059699999998,2022,11
Morosidad de Cartera Productiva,BANCOS PRIVADOS COMERCIALES,0.12893864,2022,11
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS COMERCIALES,8.24312498,2022,11
Morosidad de Cartera de Consumo,BANCOS PRIVADOS CONSUMO,3.7481155000000004,2022,11
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS CONSUMO,2.2685120999999997,2022,11
Morosidad de Cartera Productiva,BANCOS PRIVADOS CONSUMO,2.2291589899999997,2022,11
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS CONSUMO,10.447058689999999,2022,11
Morosidad de Cartera de Consumo,BANCOS PRIVADOS VIVIENDA,0,2022,11
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS VIVIENDA,0,2022,11
Morosidad de Cartera Productiva,BANCOS PRIVADOS VIVIENDA,0,2022,11
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS VIVIENDA,0,2022,11
Morosidad de Cartera de Consumo,BANCOS PRIVADOS MICROCRÉDITO,11.26834414,2022,11
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS MICROCRÉDITO,0,2022,11
Morosidad de Cartera Productiva,BANCOS PRIVADOS MICROCRÉDITO,0,2022,11
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS MICROCRÉDITO,8.99540256,2022,11
Morosidad de Cartera de Consumo,BANCA MÚLTIPLE,3.09534713,2022,11
Morosidad de Cartera de Vivienda,BANCA MÚLTIPLE,3.6250956899999998,2022,11
Morosidad de Cartera Productiva,BANCA MÚLTIPLE,1.32753631,2022,11
Morosidad de Cartera de Microcrédito,BANCA MÚLTIPLE,4.18259486,2022,11
Morosidad de Cartera de Consumo,BP GUAYAQUIL,1.68235955,2022,12
Morosidad de Cartera de Vivienda,BP GUAYAQUIL,0.9873134800000001,2022,12
Morosidad de Cartera Productiva,BP GUAYAQUIL,1.08142447,2022,12
Morosidad de Cartera de Microcrédito,BP GUAYAQUIL,2.68302976,2022,12
Morosidad de Cartera de Consumo,BP PACIFICO,4.00354949,2022,12
Morosidad de Cartera de Vivienda,BP PACIFICO,5.06492379,2022,12
Morosidad de Cartera Productiva,BP PACIFICO,1.7324327,2022,12
Morosidad de Cartera de Microcrédito,BP PACIFICO,24.07158443,2022,12
Morosidad de Cartera de Consumo,BP PICHINCHA,2.50452881,2022,12
Morosidad de Cartera de Vivienda,BP PICHINCHA,3.86950297,2022,12
Morosidad de Cartera Productiva,BP PICHINCHA,1.58846102,2022,12
Morosidad de Cartera de Microcrédito,BP PICHINCHA,4.4459114600000005,2022,12
Morosidad de Cartera de Consumo,BP PRODUBANCO,3.4658969400000004,2022,12
Morosidad de Cartera de Vivienda,BP PRODUBANCO,2.13304538,2022,12
Morosidad de Cartera Productiva,BP PRODUBANCO,0.63527523,2022,12
Morosidad de Cartera de Microcrédito,BP PRODUBANCO,3.3087268699999997,2022,12
Morosidad de Cartera de Consumo,BANCOS PRIVADOS GRANDES,2.84258515,2022,12
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS GRANDES,3.5416268100000003,2022,12
Morosidad de Cartera Productiva,BANCOS PRIVADOS GRANDES,1.24100868,2022,12
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS GRANDES,4.20490061,2022,12
Morosidad de Cartera de Consumo,BP AUSTRO,4.43595785,2022,12
Morosidad de Cartera de Vivienda,BP AUSTRO,1.6256293099999999,2022,12
Morosidad de Cartera Productiva,BP AUSTRO,0.73233903,2022,12
Morosidad de Cartera de Microcrédito,BP AUSTRO,14.12670867,2022,12
Morosidad de Cartera de Consumo,BP BOLIVARIANO,2.27861396,2022,12
Morosidad de Cartera de Vivienda,BP BOLIVARIANO,1.6665576599999998,2022,12
Morosidad de Cartera Productiva,BP BOLIVARIANO,0.16649913000000002,2022,12
Morosidad de Cartera de Microcrédito,BP BOLIVARIANO,0,2022,12
Morosidad de Cartera de Consumo,BP CITIBANK,0,2022,12
Morosidad de Cartera de Vivienda,BP CITIBANK,0,2022,12
Morosidad de Cartera Productiva,BP CITIBANK,5.4e-7,2022,12
Morosidad de Cartera de Microcrédito,BP CITIBANK,0,2022,12
Morosidad de Cartera de Consumo,BP DINERS,3.9502182699999997,2022,12
Morosidad de Cartera de Vivienda,BP DINERS,0,2022,12
Morosidad de Cartera Productiva,BP DINERS,2.17957819,2022,12
Morosidad de Cartera de Microcrédito,BP DINERS,0,2022,12
Morosidad de Cartera de Consumo,BP GENERAL RUMIÑAHUI,1.6414397,2022,12
Morosidad de Cartera de Vivienda,BP GENERAL RUMIÑAHUI,0.64508731,2022,12
Morosidad de Cartera Productiva,BP GENERAL RUMIÑAHUI,0.74500265,2022,12
Morosidad de Cartera de Microcrédito,BP GENERAL RUMIÑAHUI,100,2022,12
Morosidad de Cartera de Consumo,BP INTERNACIONAL,3.15510202,2022,12
Morosidad de Cartera de Vivienda,BP INTERNACIONAL,1.64014356,2022,12
Morosidad de Cartera Productiva,BP INTERNACIONAL,0.10944053,2022,12
Morosidad de Cartera de Microcrédito,BP INTERNACIONAL,8.10266402,2022,12
Morosidad de Cartera de Consumo,BP LOJA,3.00442673,2022,12
Morosidad de Cartera de Vivienda,BP LOJA,1.26258797,2022,12
Morosidad de Cartera Productiva,BP LOJA,1.53697425,2022,12
Morosidad de Cartera de Microcrédito,BP LOJA,2.80515259,2022,12
Morosidad de Cartera de Consumo,BP MACHALA,2.24776482,2022,12
Morosidad de Cartera de Vivienda,BP MACHALA,1.92590184,2022,12
Morosidad de Cartera Productiva,BP MACHALA,0.43407231,2022,12
Morosidad de Cartera de Microcrédito,BP MACHALA,4.34605948,2022,12
Morosidad de Cartera de Consumo,BP SOLIDARIO,3.37950707,2022,12
Morosidad de Cartera de Vivienda,BP SOLIDARIO,63.87317183,2022,12
Morosidad de Cartera Productiva,BP SOLIDARIO,0.9843400400000001,2022,12
Morosidad de Cartera de Microcrédito,BP SOLIDARIO,3.15402096,2022,12
Morosidad de Cartera de Consumo,BANCOS PRIVADOS MEDIANOS,3.3010509,2022,12
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS MEDIANOS,1.3722776399999999,2022,12
Morosidad de Cartera Productiva,BANCOS PRIVADOS MEDIANOS,0.30460033999999997,2022,12
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS MEDIANOS,3.32777925,2022,12
Morosidad de Cartera de Consumo,BP PROCREDIT,1.73991805,2022,12
Morosidad de Cartera de Vivienda,BP PROCREDIT,0.09476376,2022,12
Morosidad de Cartera Productiva,BP PROCREDIT,2.27324664,2022,12
Morosidad de Cartera de Microcrédito,BP PROCREDIT,3.6630753400000002,2022,12
Morosidad de Cartera de Consumo,BP AMAZONAS,0.8070640699999999,2022,12
Morosidad de Cartera de Vivienda,BP AMAZONAS,1.7913e-4,2022,12
Morosidad de Cartera Productiva,BP AMAZONAS,0.69521455,2022,12
Morosidad de Cartera de Microcrédito,BP AMAZONAS,31.622226440000002,2022,12
Morosidad de Cartera de Consumo,BP COMERCIAL DE MANABI,5.85843724,2022,12
Morosidad de Cartera de Vivienda,BP COMERCIAL DE MANABI,0,2022,12
Morosidad de Cartera Productiva,BP COMERCIAL DE MANABI,0.83111666,2022,12
Morosidad de Cartera de Microcrédito,BP COMERCIAL DE MANABI,5.82130484,2022,12
Morosidad de Cartera de Consumo,BP LITORAL,6.73895734,2022,12
Morosidad de Cartera de Vivienda,BP LITORAL,0.00137331,2022,12
Morosidad de Cartera Productiva,BP LITORAL,0.46884780000000004,2022,12
Morosidad de Cartera de Microcrédito,BP LITORAL,7.02373035,2022,12
Morosidad de Cartera de Consumo,BP COOPNACIONAL,0.21866573,2022,12
Morosidad de Cartera de Vivienda,BP COOPNACIONAL,0.00348551,2022,12
Morosidad de Cartera Productiva,BP COOPNACIONAL,0,2022,12
Morosidad de Cartera de Microcrédito,BP COOPNACIONAL,0.26090891,2022,12
Morosidad de Cartera de Consumo,BP CAPITAL,5.68198988,2022,12
Morosidad de Cartera de Vivienda,BP CAPITAL,100,2022,12
Morosidad de Cartera Productiva,BP CAPITAL,4.1034878400000006,2022,12
Morosidad de Cartera de Microcrédito,BP CAPITAL,2.77161993,2022,12
Morosidad de Cartera de Consumo,BP FINCA S.A.,14.14863086,2022,12
Morosidad de Cartera de Vivienda,BP FINCA S.A.,0,2022,12
Morosidad de Cartera Productiva,BP FINCA S.A.,0,2022,12
Morosidad de Cartera de Microcrédito,BP FINCA S.A.,18.19888952,2022,12
Morosidad de Cartera de Consumo,BP DELBANK,4.0615828700000005,2022,12
Morosidad de Cartera de Vivienda,BP DELBANK,7.54512716,2022,12
Morosidad de Cartera Productiva,BP DELBANK,1.6818866,2022,12
Morosidad de Cartera de Microcrédito,BP DELBANK,0.18343374,2022,12
Morosidad de Cartera de Consumo,BP D-MIRO S.A.,0,2022,12
Morosidad de Cartera de Vivienda,BP D-MIRO S.A.,0,2022,12
Morosidad de Cartera Productiva,BP D-MIRO S.A.,0,2022,12
Morosidad de Cartera de Microcrédito,BP D-MIRO S.A.,14.436300799999998,2022,12
Morosidad de Cartera de Consumo,BP CODESARROLLO,3.3814800700000003,2022,12
Morosidad de Cartera de Vivienda,BP CODESARROLLO,1.57804947,2022,12
Morosidad de Cartera Productiva,BP CODESARROLLO,0.27193581,2022,12
Morosidad de Cartera de Microcrédito,BP CODESARROLLO,10.20499183,2022,12
Morosidad de Cartera de Consumo,BP VISIONFUND ECUADOR S.A.,0,2022,12
Morosidad de Cartera de Vivienda,BP VISIONFUND ECUADOR S.A.,0,2022,12
Morosidad de Cartera Productiva,BP VISIONFUND ECUADOR S.A.,0,2022,12
Morosidad de Cartera de Microcrédito,BP VISIONFUND ECUADOR S.A.,3.88881843,2022,12
Morosidad de Cartera de Consumo,BANCOS PRIVADOS PEQUEÑOS,3.18070208,2022,12
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS PEQUEÑOS,0.6683785200000001,2022,12
Morosidad de Cartera Productiva,BANCOS PRIVADOS PEQUEÑOS,1.62734979,2022,12
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS PEQUEÑOS,8.90833246,2022,12
Morosidad de Cartera de Consumo,TOTAL BANCOS PRIVADOS,3.00557585,2022,12
Morosidad de Cartera de Vivienda,TOTAL BANCOS PRIVADOS,3.02705639,2022,12
Morosidad de Cartera Productiva,TOTAL BANCOS PRIVADOS,0.89734929,2022,12
Morosidad de Cartera de Microcrédito,TOTAL BANCOS PRIVADOS,4.69858213,2022,12
Morosidad de Cartera de Consumo,BANCOS PRIVADOS COMERCIALES,3.15510202,2022,12
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS COMERCIALES,1.64014356,2022,12
Morosidad de Cartera Productiva,BANCOS PRIVADOS COMERCIALES,0.09586186000000001,2022,12
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS COMERCIALES,8.10266402,2022,12
Morosidad de Cartera de Consumo,BANCOS PRIVADOS CONSUMO,3.4523570500000003,2022,12
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS CONSUMO,0.64248473,2022,12
Morosidad de Cartera Productiva,BANCOS PRIVADOS CONSUMO,1.6199656999999998,2022,12
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS CONSUMO,7.02466504,2022,12
Morosidad de Cartera de Consumo,BANCOS PRIVADOS VIVIENDA,0,2022,12
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS VIVIENDA,0,2022,12
Morosidad de Cartera Productiva,BANCOS PRIVADOS VIVIENDA,0,2022,12
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS VIVIENDA,0,2022,12
Morosidad de Cartera de Consumo,BANCOS PRIVADOS MICROCRÉDITO,14.105138880000002,2022,12
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS MICROCRÉDITO,0,2022,12
Morosidad de Cartera Productiva,BANCOS PRIVADOS MICROCRÉDITO,0,2022,12
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS MICROCRÉDITO,10.595145760000001,2022,12
Morosidad de Cartera de Consumo,BANCA MÚLTIPLE,2.89506197,2022,12
Morosidad de Cartera de Vivienda,BANCA MÚLTIPLE,3.2534128599999996,2022,12
Morosidad de Cartera Productiva,BANCA MÚLTIPLE,1.05144408,2022,12
Morosidad de Cartera de Microcrédito,BANCA MÚLTIPLE,4.18310857,2022,12
Morosidad de Cartera de Consumo,BP GUAYAQUIL,1.42495144,2023,1
Morosidad de Cartera de Vivienda,BP GUAYAQUIL,2.20542275,2023,1
Morosidad de Cartera Productiva,BP GUAYAQUIL,0.8039374,2023,1
Morosidad de Cartera de Microcrédito,BP GUAYAQUIL,2.99143192,2023,1
Morosidad de Cartera de Consumo,BP PACIFICO,3.2260564,2023,1
Morosidad de Cartera de Vivienda,BP PACIFICO,4.03079804,2023,1
Morosidad de Cartera Productiva,BP PACIFICO,2.17062237,2023,1
Morosidad de Cartera de Microcrédito,BP PACIFICO,29.36825137,2023,1
Morosidad de Cartera de Consumo,BP PICHINCHA,3.2346503999999996,2023,1
Morosidad de Cartera de Vivienda,BP PICHINCHA,4.52705712,2023,1
Morosidad de Cartera Productiva,BP PICHINCHA,1.6701855799999998,2023,1
Morosidad de Cartera de Microcrédito,BP PICHINCHA,3.9070895699999997,2023,1
Morosidad de Cartera de Consumo,BP PRODUBANCO,3.2538040999999995,2023,1
Morosidad de Cartera de Vivienda,BP PRODUBANCO,3.22790294,2023,1
Morosidad de Cartera Productiva,BP PRODUBANCO,0.54208071,2023,1
Morosidad de Cartera de Microcrédito,BP PRODUBANCO,3.1584478300000005,2023,1
Morosidad de Cartera de Consumo,BANCOS PRIVADOS GRANDES,2.87852964,2023,1
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS GRANDES,3.91655188,2023,1
Morosidad de Cartera Productiva,BANCOS PRIVADOS GRANDES,1.23932282,2023,1
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS GRANDES,3.8867678199999998,2023,1
Morosidad de Cartera de Consumo,BP AUSTRO,7.344276600000001,2023,1
Morosidad de Cartera de Vivienda,BP AUSTRO,1.6077422000000001,2023,1
Morosidad de Cartera Productiva,BP AUSTRO,1.36843914,2023,1
Morosidad de Cartera de Microcrédito,BP AUSTRO,15.07557604,2023,1
Morosidad de Cartera de Consumo,BP BOLIVARIANO,3.22753087,2023,1
Morosidad de Cartera de Vivienda,BP BOLIVARIANO,3.7096417299999995,2023,1
Morosidad de Cartera Productiva,BP BOLIVARIANO,0.26133658000000004,2023,1
Morosidad de Cartera de Microcrédito,BP BOLIVARIANO,0,2023,1
Morosidad de Cartera de Consumo,BP CITIBANK,0,2023,1
Morosidad de Cartera de Vivienda,BP CITIBANK,0,2023,1
Morosidad de Cartera Productiva,BP CITIBANK,9.300000000000001e-7,2023,1
Morosidad de Cartera de Microcrédito,BP CITIBANK,0,2023,1
Morosidad de Cartera de Consumo,BP DINERS,3.8568696800000004,2023,1
Morosidad de Cartera de Vivienda,BP DINERS,0,2023,1
Morosidad de Cartera Productiva,BP DINERS,2.37263294,2023,1
Morosidad de Cartera de Microcrédito,BP DINERS,0,2023,1
Morosidad de Cartera de Consumo,BP GENERAL RUMIÑAHUI,1.7155971799999998,2023,1
Morosidad de Cartera de Vivienda,BP GENERAL RUMIÑAHUI,2.43854879,2023,1
Morosidad de Cartera Productiva,BP GENERAL RUMIÑAHUI,2.30321465,2023,1
Morosidad de Cartera de Microcrédito,BP GENERAL RUMIÑAHUI,100,2023,1
Morosidad de Cartera de Consumo,BP INTERNACIONAL,4.33844788,2023,1
Morosidad de Cartera de Vivienda,BP INTERNACIONAL,2.69199492,2023,1
Morosidad de Cartera Productiva,BP INTERNACIONAL,0.13649075,2023,1
Morosidad de Cartera de Microcrédito,BP INTERNACIONAL,6.39993076,2023,1
Morosidad de Cartera de Consumo,BP LOJA,1.9546068900000002,2023,1
Morosidad de Cartera de Vivienda,BP LOJA,2.2704883700000003,2023,1
Morosidad de Cartera Productiva,BP LOJA,3.29176255,2023,1
Morosidad de Cartera de Microcrédito,BP LOJA,2.41529802,2023,1
Morosidad de Cartera de Consumo,BP MACHALA,2.28088581,2023,1
Morosidad de Cartera de Vivienda,BP MACHALA,1.6719795499999999,2023,1
Morosidad de Cartera Productiva,BP MACHALA,0.53759358,2023,1
Morosidad de Cartera de Microcrédito,BP MACHALA,6.0051475299999995,2023,1
Morosidad de Cartera de Consumo,BP SOLIDARIO,3.61167134,2023,1
Morosidad de Cartera de Vivienda,BP SOLIDARIO,63.4923633,2023,1
Morosidad de Cartera Productiva,BP SOLIDARIO,0.09280559,2023,1
Morosidad de Cartera de Microcrédito,BP SOLIDARIO,3.2889205999999995,2023,1
Morosidad de Cartera de Consumo,BANCOS PRIVADOS MEDIANOS,3.83792421,2023,1
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS MEDIANOS,2.59842356,2023,1
Morosidad de Cartera Productiva,BANCOS PRIVADOS MEDIANOS,0.49499434999999997,2023,1
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS MEDIANOS,3.38220643,2023,1
Morosidad de Cartera de Consumo,BP PROCREDIT,1.8576420400000002,2023,1
Morosidad de Cartera de Vivienda,BP PROCREDIT,2.22133091,2023,1
Morosidad de Cartera Productiva,BP PROCREDIT,2.80152613,2023,1
Morosidad de Cartera de Microcrédito,BP PROCREDIT,2.6587276,2023,1
Morosidad de Cartera de Consumo,BP AMAZONAS,4.20216905,2023,1
Morosidad de Cartera de Vivienda,BP AMAZONAS,3.2451999999999996e-4,2023,1
Morosidad de Cartera Productiva,BP AMAZONAS,0.80046006,2023,1
Morosidad de Cartera de Microcrédito,BP AMAZONAS,15.462157200000002,2023,1
Morosidad de Cartera de Consumo,BP COMERCIAL DE MANABI,8.00120602,2023,1
Morosidad de Cartera de Vivienda,BP COMERCIAL DE MANABI,0,2023,1
Morosidad de Cartera Productiva,BP COMERCIAL DE MANABI,1.70646681,2023,1
Morosidad de Cartera de Microcrédito,BP COMERCIAL DE MANABI,12.32791122,2023,1
Morosidad de Cartera de Consumo,BP LITORAL,7.74506232,2023,1
Morosidad de Cartera de Vivienda,BP LITORAL,29.57595827,2023,1
Morosidad de Cartera Productiva,BP LITORAL,2.37817246,2023,1
Morosidad de Cartera de Microcrédito,BP LITORAL,8.54247108,2023,1
Morosidad de Cartera de Consumo,BP COOPNACIONAL,3.2881069999999997,2023,1
Morosidad de Cartera de Vivienda,BP COOPNACIONAL,0.0027037199999999997,2023,1
Morosidad de Cartera Productiva,BP COOPNACIONAL,0,2023,1
Morosidad de Cartera de Microcrédito,BP COOPNACIONAL,1.49958178,2023,1
Morosidad de Cartera de Consumo,BP CAPITAL,4.45611906,2023,1
Morosidad de Cartera de Vivienda,BP CAPITAL,100,2023,1
Morosidad de Cartera Productiva,BP CAPITAL,0.8441704,2023,1
Morosidad de Cartera de Microcrédito,BP CAPITAL,11.799951440000001,2023,1
Morosidad de Cartera de Consumo,BP FINCA S.A.,14.32866239,2023,1
Morosidad de Cartera de Vivienda,BP FINCA S.A.,0,2023,1
Morosidad de Cartera Productiva,BP FINCA S.A.,0,2023,1
Morosidad de Cartera de Microcrédito,BP FINCA S.A.,9.56010779,2023,1
Morosidad de Cartera de Consumo,BP DELBANK,7.7314241500000005,2023,1
Morosidad de Cartera de Vivienda,BP DELBANK,2.59002402,2023,1
Morosidad de Cartera Productiva,BP DELBANK,1.6525831800000002,2023,1
Morosidad de Cartera de Microcrédito,BP DELBANK,7.65643838,2023,1
Morosidad de Cartera de Consumo,BP D-MIRO S.A.,0,2023,1
Morosidad de Cartera de Vivienda,BP D-MIRO S.A.,0,2023,1
Morosidad de Cartera Productiva,BP D-MIRO S.A.,0,2023,1
Morosidad de Cartera de Microcrédito,BP D-MIRO S.A.,5.35349042,2023,1
Morosidad de Cartera de Consumo,BP CODESARROLLO,3.5004788600000003,2023,1
Morosidad de Cartera de Vivienda,BP CODESARROLLO,3.0744990199999997,2023,1
Morosidad de Cartera Productiva,BP CODESARROLLO,1.12048509,2023,1
Morosidad de Cartera de Microcrédito,BP CODESARROLLO,9.81258716,2023,1
Morosidad de Cartera de Consumo,BP VISIONFUND ECUADOR S.A.,0,2023,1
Morosidad de Cartera de Vivienda,BP VISIONFUND ECUADOR S.A.,0,2023,1
Morosidad de Cartera Productiva,BP VISIONFUND ECUADOR S.A.,0,2023,1
Morosidad de Cartera de Microcrédito,BP VISIONFUND ECUADOR S.A.,5.2648746300000004,2023,1
Morosidad de Cartera de Consumo,BANCOS PRIVADOS PEQUEÑOS,4.8230357,2023,1
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS PEQUEÑOS,2.4398150100000002,2023,1
Morosidad de Cartera Productiva,BANCOS PRIVADOS PEQUEÑOS,2.04181643,2023,1
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS PEQUEÑOS,6.45288482,2023,1
Morosidad de Cartera de Consumo,TOTAL BANCOS PRIVADOS,3.25587356,2023,1
Morosidad de Cartera de Vivienda,TOTAL BANCOS PRIVADOS,3.65561557,2023,1
Morosidad de Cartera Productiva,TOTAL BANCOS PRIVADOS,0.99378912,2023,1
Morosidad de Cartera de Microcrédito,TOTAL BANCOS PRIVADOS,4.1923241,2023,1
Morosidad de Cartera de Consumo,BANCOS PRIVADOS COMERCIALES,4.33844788,2023,1
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS COMERCIALES,2.69199492,2023,1
Morosidad de Cartera Productiva,BANCOS PRIVADOS COMERCIALES,0.12424391,2023,1
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS COMERCIALES,6.39993076,2023,1
Morosidad de Cartera de Consumo,BANCOS PRIVADOS CONSUMO,3.43756741,2023,1
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS CONSUMO,2.46344622,2023,1
Morosidad de Cartera Productiva,BANCOS PRIVADOS CONSUMO,2.34845733,2023,1
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS CONSUMO,8.54346562,2023,1
Morosidad de Cartera de Consumo,BANCOS PRIVADOS VIVIENDA,0,2023,1
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS VIVIENDA,0,2023,1
Morosidad de Cartera Productiva,BANCOS PRIVADOS VIVIENDA,0,2023,1
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS VIVIENDA,0,2023,1
Morosidad de Cartera de Consumo,BANCOS PRIVADOS MICROCRÉDITO,14.177152740000002,2023,1
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS MICROCRÉDITO,0,2023,1
Morosidad de Cartera Productiva,BANCOS PRIVADOS MICROCRÉDITO,0,2023,1
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS MICROCRÉDITO,6.442289700000001,2023,1
